timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
249.00,114.34,37,gneE12_0,129.65,0.00,15.95,DEFAULT_VEHTYPE,177.57,-64.35
249.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
249.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
249.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
249.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
249.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
249.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
249.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
249.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
249.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
249.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
249.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
249.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
249.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
249.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
249.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
249.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
249.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
249.00,294.32,67,-gneE12_0,76.73,0.00,12.28,DEFAULT_VEHTYPE,173.70,-59.11
249.00,299.43,68,-gneE3_0,63.59,0.00,3.01,DEFAULT_VEHTYPE,120.17,77.08
249.00,284.66,69,-gneE6_0,87.28,0.00,12.93,DEFAULT_VEHTYPE,162.36,0.56
249.00,37.23,70,-gneE9_0,84.50,0.00,13.69,DEFAULT_VEHTYPE,23.16,-2.23
249.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
249.00,86.84,72,gneE4_0,74.98,0.00,4.01,DEFAULT_VEHTYPE,21.69,20.62
250.00,114.34,37,gneE12_0,145.74,0.00,16.09,DEFAULT_VEHTYPE,192.23,-70.98
250.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
250.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
250.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
250.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
250.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
250.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
250.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
250.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
250.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
250.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
250.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
250.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
250.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
250.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
250.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
250.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
250.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
250.00,294.32,67,-gneE12_0,88.63,0.00,11.90,DEFAULT_VEHTYPE,162.86,-54.21
250.00,299.43,68,-gneE3_0,64.06,0.00,0.47,DEFAULT_VEHTYPE,119.76,77.31
250.00,284.66,69,-gneE6_0,101.40,0.00,14.12,DEFAULT_VEHTYPE,148.70,4.13
250.00,37.23,70,-gneE9_0,98.17,0.00,13.67,DEFAULT_VEHTYPE,31.43,8.65
250.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
250.00,86.84,72,gneE4_0,75.27,0.00,0.29,DEFAULT_VEHTYPE,21.97,20.63
251.00,114.34,37,gneE12_0,161.07,0.00,15.33,DEFAULT_VEHTYPE,206.20,-77.30
251.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
251.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
251.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
251.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
251.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
251.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
251.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
251.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
251.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
251.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
251.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
251.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
251.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
251.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
251.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
251.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
251.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
251.00,294.32,67,-gneE12_0,101.14,0.00,12.51,DEFAULT_VEHTYPE,151.46,-49.06
251.00,299.43,68,-gneE3_0,64.08,0.00,0.02,DEFAULT_VEHTYPE,119.74,77.32
251.00,284.66,69,-gneE6_0,114.82,0.00,13.42,DEFAULT_VEHTYPE,135.72,7.53
251.00,33.41,70,:gneJ7_7_0,7.30,0.00,13.50,DEFAULT_VEHTYPE,39.25,19.64
251.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
251.00,86.84,72,gneE4_0,75.38,0.00,0.11,DEFAULT_VEHTYPE,22.08,20.64
252.00,114.34,37,gneE12_0,176.32,0.00,15.25,DEFAULT_VEHTYPE,220.10,-83.59
252.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
252.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
252.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
252.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
252.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
252.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
252.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
252.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
252.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
252.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
252.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
252.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
252.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
252.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
252.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
252.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
252.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
252.00,294.32,67,-gneE12_0,113.61,0.00,12.47,DEFAULT_VEHTYPE,140.10,-43.92
252.00,299.43,68,-gneE3_0,64.09,0.00,0.01,DEFAULT_VEHTYPE,119.74,77.32
252.00,284.66,69,-gneE6_0,127.84,0.00,13.02,DEFAULT_VEHTYPE,123.12,10.83
252.00,24.33,70,-gneE8_0,1.32,0.00,13.43,DEFAULT_VEHTYPE,45.51,31.50
252.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
252.00,86.84,72,gneE4_0,75.39,0.00,0.01,DEFAULT_VEHTYPE,22.09,20.64
253.00,114.34,37,gneE12_0,191.90,0.00,15.58,DEFAULT_VEHTYPE,234.29,-90.01
253.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
253.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
253.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
253.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
253.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
253.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
253.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
253.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
253.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
253.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
253.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
253.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
253.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
253.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
253.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
253.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
253.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
253.00,294.32,67,-gneE12_0,125.64,0.00,12.04,DEFAULT_VEHTYPE,129.13,-38.97
253.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
253.00,284.66,69,-gneE6_0,137.81,0.00,9.97,DEFAULT_VEHTYPE,113.47,13.35
253.00,21.64,70,-gneE8_0,13.50,0.00,12.19,DEFAULT_VEHTYPE,50.00,42.83
253.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
253.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
254.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
254.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
254.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
254.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
254.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
254.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
254.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
254.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
254.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
254.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
254.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
254.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
254.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
254.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
254.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
254.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
254.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
254.00,294.32,67,-gneE12_0,137.07,0.00,11.43,DEFAULT_VEHTYPE,118.72,-34.26
254.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
254.00,284.66,69,-gneE6_0,143.28,0.00,5.47,DEFAULT_VEHTYPE,108.18,14.73
254.00,21.64,70,-gneE8_0,22.07,0.00,8.56,DEFAULT_VEHTYPE,53.16,50.79
254.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
254.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
255.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
255.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
255.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
255.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
255.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
255.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
255.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
255.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
255.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
255.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
255.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
255.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
255.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
255.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
255.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
255.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
255.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
255.00,294.32,67,-gneE12_0,148.48,0.00,11.41,DEFAULT_VEHTYPE,108.33,-29.56
255.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
255.00,284.66,69,-gneE6_0,144.26,0.00,0.97,DEFAULT_VEHTYPE,107.24,14.98
255.00,6.80,70,:gneJ3_5_0,4.92,0.00,5.09,DEFAULT_VEHTYPE,53.77,55.75
255.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
255.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
256.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
256.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
256.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
256.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
256.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
256.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
256.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
256.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
256.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
256.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
256.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
256.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
256.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
256.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
256.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
256.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
256.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
256.00,324.82,67,-gneE12_0,160.40,0.00,11.93,DEFAULT_VEHTYPE,99.82,-21.79
256.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
256.00,284.66,69,-gneE6_0,144.78,0.00,0.53,DEFAULT_VEHTYPE,106.73,15.11
256.00,310.36,70,:gneJ3_13_0,4.35,0.00,7.27,DEFAULT_VEHTYPE,49.32,61.08
256.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
256.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
257.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
257.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
257.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
257.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
257.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
257.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
257.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
257.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
257.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
257.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
257.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
257.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
257.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
257.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
257.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
257.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
257.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
257.00,324.82,67,-gneE12_0,171.58,0.00,11.17,DEFAULT_VEHTYPE,93.38,-12.66
257.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
257.00,284.66,69,-gneE6_0,145.03,0.00,0.25,DEFAULT_VEHTYPE,106.49,15.18
257.00,285.77,70,-gneE1_0,3.54,0.00,8.14,DEFAULT_VEHTYPE,41.57,63.53
257.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
257.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
258.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
258.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
258.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
258.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
258.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
258.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
258.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
258.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
258.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
258.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
258.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
258.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
258.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
258.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
258.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
258.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
258.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
258.00,324.82,67,-gneE12_0,178.25,0.00,6.67,DEFAULT_VEHTYPE,89.54,-7.20
258.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
258.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
258.00,283.88,70,-gneE1_0,14.23,0.00,10.70,DEFAULT_VEHTYPE,31.18,66.09
258.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
258.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
259.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
259.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
259.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
259.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
259.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
259.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
259.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
259.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
259.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
259.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
259.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
259.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
259.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
259.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
259.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
259.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
259.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
259.00,324.82,67,-gneE12_0,180.65,0.00,2.40,DEFAULT_VEHTYPE,88.16,-5.24
259.00,299.43,68,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
259.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
259.00,283.88,70,-gneE1_0,26.35,0.00,12.12,DEFAULT_VEHTYPE,19.42,69.00
259.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
259.00,86.84,72,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
260.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
260.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
260.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
260.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
260.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
